entity_id,dailyEnergyConsumed,observedAt,unit
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.250062069,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.655479167,2024-01-09T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.802137931,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.802137931,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.24403125,2024-01-09T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.251119048,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.251119048,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.540809524,2024-01-09T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.761719512,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.761719512,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.160479167,2024-01-09T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.356321429,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.356321429,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.727225806,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.3162,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.3162,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.250062069,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.818117978,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.818117978,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.802137931,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.768581818,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.768581818,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.251119048,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.569177419,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.569177419,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.113666667,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.113666667,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.761719512,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.619788043,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.619788043,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.356321429,2024-01-09T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.104916667,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.104916667,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.3162,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.596,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.596,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.818117978,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.130544,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.130544,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.768581818,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.244964286,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.244964286,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.569177419,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.177615385,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.177615385,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.113666667,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.205,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.205,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.407246377,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.407246377,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.104916667,2024-01-10T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.313,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.313,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.596,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.5174,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.5174,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.130544,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.842677632,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.842677632,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.244964286,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.17938806,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.17938806,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.177615385,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.797404762,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.797404762,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.205,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.088,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.088,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.407246377,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.556574074,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.556574074,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.313,2024-01-10T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.716423077,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.716423077,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.5174,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.256875,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.256875,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.842677632,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.292492647,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.292492647,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.17938806,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.186680851,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.186680851,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.797404762,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.167512195,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.167512195,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.228,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.556574074,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.643067114,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.643067114,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.716423077,2024-01-11T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.636833333,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.636833333,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.256875,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.292492647,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.460058824,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.460058824,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.186680851,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.082045455,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.082045455,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.167512195,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014625,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014625,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.643067114,2024-01-11T13:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.126522388,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.126522388,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.222714286,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.222714286,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.460058824,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.233315789,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.233315789,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.082045455,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.411551724,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.411551724,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014625,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.481555556,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.126522388,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.246043796,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.246043796,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.222714286,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0005,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0005,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.490146341,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.490146341,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.411551724,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.07724,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.07724,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.481555556,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.011533333,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1095,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1095,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.246043796,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.111666667,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.111666667,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0005,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.490146341,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.812523364,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.812523364,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.07724,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.120956522,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.120956522,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.011533333,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.018,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.018,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.111666667,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.181094891,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.181094891,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.812523364,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.603261261,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.603261261,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.120956522,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.084875,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.084875,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.018,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.012333333,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1095,2024-01-12T23:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.057333333,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.057333333,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.181094891,2024-01-13T11:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.130059701,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.130059701,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.431111111,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.431111111,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.603261261,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.959113821,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.959113821,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.084875,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.112116279,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.112116279,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.012333333,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.516068966,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.516068966,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.057333333,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1175,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1175,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.130059701,2024-01-13T22:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.446565517,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.446565517,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-12T12:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1887,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1887,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.431111111,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.733428571,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.733428571,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.959113821,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.807521008,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.807521008,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.112116279,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.738540541,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.738540541,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.516068966,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.2074,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.2074,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.446565517,2024-01-14T10:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.473295775,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.473295775,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.272833333,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.272833333,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,1.733428571,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,3.377357143,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,3.377357143,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.807521008,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.852412791,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.852412791,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.738540541,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.827048193,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.827048193,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.2074,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.022857143,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.136888889,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.136888889,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.473295775,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,1.441662857,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,1.441662857,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.272833333,2024-01-14T21:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.372692308,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.372692308,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,3.377357143,2024-01-15T08:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.1505,2024-01-15T20:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.1505,2024-01-15T20:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.852412791,2024-01-15T08:48:00.000Z,KWH
